ID;BJD;RV;e_RV
K2-32      ;2457192.65964;    -2.13; 3.69
K2-32      ;2457198.72143;    -2.16; 4.51
K2-32      ;2457198.80982;   -11.76; 2.74
K2-32      ;2457199.60136;    -9.32; 1.89
K2-32      ;2457199.68346;   -13.58; 1.59
K2-32      ;2457211.70008;    11.06; 2.31
K2-32      ;2457253.48543;    -0.60; 2.50
K2-32      ;2457264.51816;     6.03; 2.99
K2-32      ;2457267.56388;    15.81; 2.15
K2-32      ;2457270.50147;    -0.73; 1.92
K2-32      ;2457278.56859;    12.00; 3.48
Kepler-10  ;2456072.68238;-98742.55; 1.76
Kepler-10  ;2456072.70477;-98742.89; 1.86
Kepler-10  ;2456087.57572;-98741.52; 2.19
Kepler-10  ;2456087.59690;-98735.48; 1.98
Kepler-10  ;2456103.66164;-98740.40; 2.39
Kepler-10  ;2456103.68979;-98744.32; 2.19
Kepler-10  ;2456115.69195;-98743.30; 1.74
Kepler-10  ;2456115.71315;-98747.40; 2.04
Kepler-10  ;2456116.70475;-98737.79; 3.71
Kepler-10  ;2456116.71900;-98742.41; 4.07
Kepler-10  ;2456125.56825;-98746.91; 2.82
Kepler-10  ;2456125.58945;-98747.91; 2.17
Kepler-10  ;2456126.44790;-98742.68; 1.56
Kepler-10  ;2456126.66495;-98740.39; 3.78
Kepler-10  ;2456127.42243;-98753.06; 9.33
Kepler-10  ;2456127.44164;-98739.44; 1.50
Kepler-10  ;2456128.43499;-98737.69; 1.57
Kepler-10  ;2456128.56048;-98742.62; 1.55
Kepler-10  ;2456128.66292;-98741.55; 1.91
Kepler-10  ;2456148.40812;-98732.40; 2.04
Kepler-10  ;2456148.51178;-98729.40; 1.77
Kepler-10  ;2456148.61782;-98736.37; 1.76
Kepler-10  ;2456151.39639;-98740.33; 2.20
Kepler-10  ;2456152.40789;-98738.84; 1.36
Kepler-10  ;2456152.64028;-98739.26; 2.25
Kepler-10  ;2456153.39511;-98737.74; 1.64
Kepler-10  ;2456153.49340;-98745.76; 4.14
Kepler-10  ;2456153.64701;-98735.40; 1.61
Kepler-10  ;2456160.47349;-98740.86; 3.44
Kepler-10  ;2456160.62635;-98743.13; 3.10
Kepler-10  ;2456161.39719;-98744.63; 2.34
Kepler-10  ;2456161.57318;-98744.91; 2.66
Kepler-10  ;2456162.39440;-98748.08; 2.21
Kepler-10  ;2456162.48796;-98746.82; 2.13
Kepler-10  ;2456162.56797;-98749.20; 2.42
Kepler-10  ;2456164.38526;-98737.98; 2.11
Kepler-10  ;2456165.38084;-98736.74; 2.12
Kepler-10  ;2456166.38481;-98736.11; 2.38
Kepler-10  ;2456166.53442;-98743.92; 2.25
Kepler-10  ;2456166.60100;-98744.69; 2.43
Kepler-10  ;2456175.41061;-98735.67; 1.35
Kepler-10  ;2456175.52189;-98736.72; 1.62
Kepler-10  ;2456178.37389;-98744.96; 1.83
Kepler-10  ;2456178.49464;-98734.02; 1.72
Kepler-10  ;2456179.37346;-98736.32; 1.50
Kepler-10  ;2456179.52105;-98735.64; 1.70
Kepler-10  ;2456180.40035;-98734.72; 1.36
Kepler-10  ;2456180.54383;-98736.91; 1.61
Kepler-10  ;2456181.43571;-98740.69; 1.30
Kepler-10  ;2456181.52957;-98756.37; 9.00
Kepler-10  ;2456181.53451;-98736.14; 1.63
Kepler-10  ;2456182.39829;-98738.07; 1.40
Kepler-10  ;2456182.53510;-98741.04; 1.64
Kepler-10  ;2456183.37354;-98739.85; 2.05
Kepler-10  ;2456183.56015;-98735.69; 1.80
Kepler-10  ;2456245.33252;-98746.97; 1.53
Kepler-10  ;2456252.34146;-98738.99; 1.64
Kepler-10  ;2456379.67743;-98737.74; 2.19
Kepler-10  ;2456379.75048;-98738.48; 2.09
Kepler-10  ;2456380.66345;-98741.42; 1.97
Kepler-10  ;2456380.73986;-98742.77; 1.78
Kepler-10  ;2456381.68562;-98744.47; 1.55
Kepler-10  ;2456381.75076;-98745.88; 1.55
Kepler-10  ;2456382.67190;-98745.40; 1.45
Kepler-10  ;2456382.75352;-98745.04; 1.67
Kepler-10  ;2456396.60874;-98733.38; 1.40
Kepler-10  ;2456396.72449;-98733.43; 1.36
Kepler-10  ;2456398.61485;-98731.68; 2.32
Kepler-10  ;2456398.72770;-98735.55; 1.83
Kepler-10  ;2456400.59433;-98746.84;11.34
Kepler-10  ;2456402.59048;-98727.31; 5.26
Kepler-10  ;2456402.70771;-98734.67; 7.55
Kepler-10  ;2456418.58871;-98739.80; 2.12
Kepler-10  ;2456418.68919;-98738.76; 1.99
Kepler-10  ;2456420.58504;-98736.07; 2.99
Kepler-10  ;2456420.69846;-98742.06; 1.73
Kepler-10  ;2456421.58972;-98739.82; 1.52
Kepler-10  ;2456421.68630;-98738.91; 1.16
Kepler-10  ;2456432.55950;-98740.77; 1.30
Kepler-10  ;2456432.70481;-98745.02; 1.24
Kepler-10  ;2456433.56250;-98744.46; 1.25
Kepler-10  ;2456433.70881;-98748.08; 1.18
Kepler-10  ;2456434.52317;-98748.86; 1.87
Kepler-10  ;2456434.68979;-98743.83; 1.37
Kepler-10  ;2456436.53921;-98742.84; 1.34
Kepler-10  ;2456436.69836;-98740.09; 1.28
Kepler-10  ;2456437.53706;-98743.65; 1.39
Kepler-10  ;2456437.69887;-98742.30; 1.23
Kepler-10  ;2456462.44091;-98737.25; 1.75
Kepler-10  ;2456462.59533;-98735.68; 1.74
Kepler-10  ;2456463.49967;-98733.38; 1.79
Kepler-10  ;2456463.67340;-98739.83; 1.56
Kepler-10  ;2456464.51508;-98733.16; 4.16
Kepler-10  ;2456464.67568;-98738.73; 2.20
Kepler-10  ;2456465.52353;-98739.92; 1.90
Kepler-10  ;2456466.47765;-98739.79; 1.56
Kepler-10  ;2456466.69868;-98737.46; 1.59
Kepler-10  ;2456478.42237;-98739.98; 1.81
Kepler-10  ;2456478.60722;-98736.91; 1.50
Kepler-10  ;2456479.46830;-98736.72; 1.30
Kepler-10  ;2456479.60626;-98739.68; 1.30
Kepler-10  ;2456480.55093;-98740.78; 1.24
Kepler-10  ;2456480.70258;-98742.35; 1.38
Kepler-10  ;2456481.44340;-98742.86; 1.56
Kepler-10  ;2456481.57823;-98742.65; 2.06
Kepler-10  ;2456482.44415;-98739.88; 1.92
Kepler-10  ;2456482.62878;-98737.37; 2.69
Kepler-10  ;2456495.43934;-98734.37; 1.31
Kepler-10  ;2456495.60647;-98736.41; 1.58
Kepler-10  ;2456496.38568;-98732.64; 1.51
Kepler-10  ;2456496.63901;-98733.96; 1.43
Kepler-10  ;2456497.49819;-98738.58; 1.27
Kepler-10  ;2456497.67948;-98735.37; 1.46
Kepler-10  ;2456498.49493;-98730.56; 1.35
Kepler-10  ;2456498.67162;-98733.25; 1.77
Kepler-10  ;2456499.44478;-98731.21; 1.44
Kepler-10  ;2456499.66910;-98730.53; 1.62
Kepler-10  ;2456500.45004;-98732.31; 1.37
Kepler-10  ;2456500.63489;-98736.67; 1.80
Kepler-10  ;2456501.42551;-98740.23; 1.80
Kepler-10  ;2456501.65852;-98736.61; 1.80
Kepler-10  ;2456510.39567;-98734.06; 2.25
Kepler-10  ;2456510.40634;-98731.23; 2.14
Kepler-10  ;2456511.54777;-98738.34; 1.62
Kepler-10  ;2456512.49135;-98738.11; 1.35
Kepler-10  ;2456513.48302;-98737.76; 1.33
Kepler-10  ;2456528.45989;-98738.24; 1.81
Kepler-10  ;2456528.56495;-98737.69; 1.94
Kepler-10  ;2456529.48076;-98737.63; 1.34
Kepler-10  ;2456529.61478;-98735.02; 2.07
Kepler-10  ;2456530.44419;-98735.98; 1.32
Kepler-10  ;2456530.53025;-98735.28; 1.43
Kepler-10  ;2456554.37335;-98734.76; 1.69
Kepler-10  ;2456554.46788;-98738.94; 1.63
Kepler-10  ;2456557.37108;-98738.32; 1.20
Kepler-10  ;2456557.50307;-98738.98; 1.85
Kepler-10  ;2456562.43589;-98740.30; 2.61
Kepler-10  ;2456563.37324;-98740.56; 1.47
Kepler-10  ;2456563.47280;-98742.50; 1.74
Kepler-10  ;2456565.35294;-98743.14; 1.61
Kepler-10  ;2456565.48258;-98736.96; 1.31
Kepler-10  ;2456567.34757;-98734.99; 1.21
Kepler-10  ;2456571.34474;-98739.93; 2.27
Kepler-10  ;2456571.45502;-98739.17; 2.23
Kepler-10  ;2456580.34233;-98738.32; 1.46
Kepler-10  ;2456580.43589;-98741.90; 1.53
Kepler-10  ;2456582.32927;-98740.92; 1.28
Kepler-10  ;2456582.37676;-98738.06; 1.59
Kepler-20  ;2455073.88571;    -5.86; 3.78
Kepler-20  ;2455074.86114;    -2.94; 3.74
Kepler-20  ;2455075.90668;     1.09; 3.75
Kepler-20  ;2455076.88379;     2.57; 3.84
Kepler-20  ;2455077.90788;    11.08; 3.82
Kepler-20  ;2455081.95264;    -1.51; 3.83
Kepler-20  ;2455082.83259;    -9.53; 3.78
Kepler-20  ;2455083.88814;    -7.17; 3.84
Kepler-20  ;2455084.89363;     4.59; 3.88
Kepler-20  ;2455134.76613;   -14.15; 3.88
Kepler-20  ;2455314.02787;     2.05; 2.54
Kepler-20  ;2455320.08539;    -9.47; 2.59
Kepler-20  ;2455321.07232;    -4.55; 2.56
Kepler-20  ;2455345.01121;    -8.71; 2.82
Kepler-20  ;2455351.07322;     0.41; 2.70
Kepler-20  ;2455352.04311;    -1.84; 2.50
Kepler-20  ;2455372.89843;     1.71; 2.62
Kepler-20  ;2455374.96714;   -16.20; 2.62
Kepler-20  ;2455378.00740;    -2.59; 2.53
Kepler-20  ;2455380.95010;    -0.62; 2.55
Kepler-20  ;2455403.05576;     7.59; 2.96
Kepler-20  ;2455407.90313;   -10.15; 2.64
Kepler-20  ;2455411.95942;   -13.79; 2.65
Kepler-20  ;2455413.89429;    -2.60; 2.59
Kepler-20  ;2455433.81880;     4.81; 2.46
Kepler-20  ;2455435.84106;    10.04; 2.58
Kepler-20  ;2455440.79212;   -10.94; 2.50
Kepler-20  ;2455500.81744;    -2.94; 3.34
Kepler-20  ;2455522.72585;    -6.56; 2.63
Kepler-20  ;2455724.05572;    -2.35; 2.64
Kepler-20  ;2456764.71614;-20933.75; 4.52
Kepler-20  ;2456765.64231;-20932.51; 3.86
Kepler-20  ;2456769.64998;-20917.87; 3.76
Kepler-20  ;2456783.58531;-20934.24; 4.03
Kepler-20  ;2456784.61110;-20925.09; 3.98
Kepler-20  ;2456798.55253;-20924.39; 3.41
Kepler-20  ;2456799.54348;-20925.57; 2.93
Kepler-20  ;2456801.69458;-20929.22; 4.50
Kepler-20  ;2456813.61187;-20933.34; 2.62
Kepler-20  ;2456814.55945;-20923.84; 4.66
Kepler-20  ;2456815.61537;-20927.91; 2.46
Kepler-20  ;2456816.61727;-20932.95; 2.73
Kepler-20  ;2456829.49068;-20919.43; 4.17
Kepler-20  ;2456830.49977;-20919.77; 3.82
Kepler-20  ;2456832.55944;-20923.28; 3.58
Kepler-20  ;2456845.55434;-20927.57; 3.63
Kepler-20  ;2456846.52616;-20925.28; 2.80
Kepler-20  ;2456848.51566;-20921.41; 4.55
Kepler-20  ;2456849.47242;-20931.28; 4.44
Kepler-20  ;2456851.52075;-20934.75; 3.89
Kepler-20  ;2456852.47495;-20932.40; 4.77
Kepler-20  ;2456853.52307;-20934.80; 4.39
Kepler-20  ;2456862.52361;-20928.68; 2.96
Kepler-20  ;2456863.42864;-20938.21; 3.77
Kepler-20  ;2456864.42250;-20939.13; 2.94
Kepler-20  ;2456865.42536;-20936.31; 3.99
Kepler-20  ;2456866.41211;-20916.49; 3.33
Kepler-20  ;2456883.43340;-20929.90; 3.41
Kepler-20  ;2456883.45513;-20937.00; 3.29
Kepler-20  ;2456884.38345;-20932.06; 3.93
Kepler-20  ;2456884.40417;-20931.16; 3.86
Kepler-20  ;2456885.40472;-20939.73; 4.95
Kepler-20  ;2456886.38147;-20937.94; 3.94
Kepler-20  ;2456886.40236;-20934.56; 3.64
Kepler-20  ;2456887.38226;-20939.89; 4.11
Kepler-20  ;2456887.40227;-20926.68; 4.12
Kepler-20  ;2456888.37881;-20929.34; 3.94
Kepler-20  ;2456903.38180;-20918.87; 3.79
Kepler-20  ;2456903.40282;-20910.68; 3.34
Kepler-20  ;2456919.36036;-20936.66; 3.27
Kepler-20  ;2456919.38292;-20936.09; 4.75
Kepler-20  ;2456922.36125;-20919.78; 4.08
Kepler-20  ;2456923.36359;-20922.99; 3.49
Kepler-20  ;2456924.41700;-20918.87; 2.87
Kepler-20  ;2456929.40801;-20925.64; 3.10
Kepler-20  ;2456934.43487;-20923.90; 3.10
Kepler-20  ;2456936.33047;-20915.80; 2.52
Kepler-20  ;2456939.34855;-20920.01; 3.05
Kepler-20  ;2456961.41015;-20934.28; 3.39
Kepler-20  ;2456967.32533;-20913.85; 3.79
Kepler-20  ;2456968.33161;-20912.74; 2.83
Kepler-20  ;2456969.33397;-20912.62; 3.56
Kepler-20  ;2457107.70342;-20929.26; 4.12
Kepler-20  ;2457115.72527;-20936.19; 4.10
Kepler-20  ;2457116.67338;-20928.61; 3.06
Kepler-20  ;2457117.65786;-20925.69; 3.56
Kepler-20  ;2457118.66251;-20928.55; 3.53
Kepler-20  ;2457121.65941;-20925.44; 3.81
Kepler-20  ;2457159.57557;-20928.60; 4.39
Kepler-20  ;2457160.57345;-20926.06; 3.76
Kepler-20  ;2457161.56169;-20918.02; 4.17
Kepler-20  ;2457180.54674;-20920.93; 3.93
Kepler-20  ;2457181.57268;-20919.91; 3.07
Kepler-20  ;2457182.51876;-20924.07; 3.19
Kepler-20  ;2457183.55038;-20915.19; 3.47
Kepler-20  ;2457185.51728;-20932.34; 3.73
Kepler-20  ;2457185.53906;-20928.72; 4.04
Kepler-20  ;2457186.49245;-20933.91; 4.45
Kepler-20  ;2457186.51493;-20936.07; 3.83
Kepler-20  ;2457189.53842;-20936.23; 4.71
Kepler-20  ;2457190.55145;-20936.22; 3.61
Kepler-20  ;2457190.57257;-20933.89; 3.73
Kepler-20  ;2457191.55166;-20924.72; 2.90
Kepler-20  ;2457191.57263;-20927.65; 3.04
Kepler-20  ;2457192.54860;-20935.01; 2.85
Kepler-20  ;2457192.56948;-20931.97; 2.77
Kepler-20  ;2457193.55033;-20936.80; 3.11
Kepler-20  ;2457193.57232;-20930.77; 2.87
Kepler-20  ;2457195.50698;-20924.53; 4.33
Kepler-20  ;2457195.52815;-20924.00; 3.50
Kepler-20  ;2457221.46103;-20924.51; 3.00
Kepler-20  ;2457222.68532;-20930.86; 3.86
Kepler-20  ;2457227.51839;-20934.13; 3.78
Kepler-20  ;2457228.47711;-20927.69; 4.16
Kepler-20  ;2457229.47360;-20935.80; 4.59
Kepler-20  ;2457230.59421;-20939.60; 3.75
Kepler-20  ;2457254.42308;-20930.21; 4.31
Kepler-20  ;2457256.45214;-20944.51; 4.16
Kepler-20  ;2457257.39077;-20929.10; 2.91
Kepler-20  ;2457267.39100;-20931.89; 3.92
Kepler-20  ;2457267.41194;-20936.93; 4.17
Kepler-20  ;2457268.44802;-20932.29; 4.36
Kepler-20  ;2457269.39585;-20928.69; 3.65
Kepler-20  ;2457270.38497;-20926.40; 2.74
Kepler-20  ;2457271.38558;-20933.09; 2.56
Kepler-20  ;2457273.40404;-20936.60; 2.98
Kepler-20  ;2457301.36112;-20928.44; 2.91
Kepler-20  ;2457302.36027;-20927.03; 2.89
Kepler-20  ;2457324.40602;-20904.62; 3.93
Kepler-20  ;2457330.37185;-20924.76; 3.87
Kepler-20  ;2457331.39559;-20922.23; 4.90
Kepler-20  ;2457333.34945;-20936.06; 3.70
Kepler-20  ;2457334.35259;-20934.39; 3.00
Kepler-20  ;2457336.35046;-20922.21; 3.92
Kepler-21  ;2456762.63937;-19166.52; 1.93
Kepler-21  ;2456764.64751;-19168.57; 1.45
Kepler-21  ;2456765.62266;-19178.93; 1.38
Kepler-21  ;2456766.63719;-19182.07; 5.99
Kepler-21  ;2456768.66932;-19174.07; 1.75
Kepler-21  ;2456769.73746;-19168.53; 1.16
Kepler-21  ;2456783.56109;-19175.10; 1.19
Kepler-21  ;2456784.56484;-19177.03; 1.15
Kepler-21  ;2456785.61766;-19177.83; 1.43
Kepler-21  ;2456798.57631;-19166.23; 0.99
Kepler-21  ;2456799.56136;-19168.19; 1.32
Kepler-21  ;2456800.55176;-19167.10; 1.14
Kepler-21  ;2456801.52421;-19166.80; 1.30
Kepler-21  ;2456802.53981;-19164.89; 2.00
Kepler-21  ;2456803.57285;-19164.08; 1.79
Kepler-21  ;2456813.51632;-19171.77; 0.88
Kepler-21  ;2456814.53706;-19163.74; 1.07
Kepler-21  ;2456816.63985;-19163.67; 0.90
Kepler-21  ;2456828.45594;-19165.01; 1.78
Kepler-21  ;2456829.42343;-19163.63; 1.23
Kepler-21  ;2456830.45420;-19169.56; 1.11
Kepler-21  ;2456831.71397;-19165.78; 1.04
Kepler-21  ;2456832.46888;-19163.67; 1.15
Kepler-21  ;2456833.53147;-19173.73; 1.38
Kepler-21  ;2456834.45186;-19169.47; 1.17
Kepler-21  ;2456835.49776;-19174.28; 1.18
Kepler-21  ;2456836.45227;-19166.71; 1.71
Kepler-21  ;2456836.61417;-19164.59; 1.42
Kepler-21  ;2456845.43355;-19162.66; 1.31
Kepler-21  ;2456846.48138;-19173.12; 0.94
Kepler-21  ;2456847.43970;-19173.99; 1.64
Kepler-21  ;2456848.40283;-19167.54; 1.46
Kepler-21  ;2456849.40436;-19167.75; 1.61
Kepler-21  ;2456850.41203;-19171.20; 3.00
Kepler-21  ;2456851.40842;-19164.95; 0.91
Kepler-21  ;2456852.40758;-19172.83; 1.56
Kepler-21  ;2456853.41102;-19163.06; 1.22
Kepler-21  ;2456863.63802;-19177.08; 2.06
Kepler-21  ;2456863.68072;-19167.18; 1.88
Kepler-21  ;2456864.50160;-19170.09; 1.21
Kepler-21  ;2456864.62246;-19164.62; 1.43
Kepler-21  ;2456865.51522;-19167.71; 1.30
Kepler-21  ;2456865.65197;-19163.92; 1.69
Kepler-21  ;2456866.48997;-19172.41; 1.54
Kepler-21  ;2456866.60249;-19176.65; 2.53
Kepler-21  ;2457115.68493;-19170.21; 1.97
Kepler-21  ;2457122.65364;-19173.91; 1.47
Kepler-21  ;2457156.57568;-19175.15; 3.58
Kepler-21  ;2457158.60035;-19177.45; 2.66
Kepler-21  ;2457159.59424;-19169.55; 1.78
Kepler-21  ;2457160.59177;-19170.20; 1.46
Kepler-21  ;2457160.70195;-19173.38; 1.25
Kepler-21  ;2457161.57892;-19173.95; 1.62
Kepler-21  ;2457161.69513;-19172.80; 1.37
Kepler-21  ;2457180.50637;-19164.00; 1.32
Kepler-21  ;2457180.72219;-19169.61; 1.35
Kepler-21  ;2457181.48805;-19163.85; 1.41
Kepler-21  ;2457181.72714;-19161.05; 1.30
Kepler-21  ;2457182.47874;-19169.18; 1.58
Kepler-21  ;2457182.68935;-19164.93; 1.32
Kepler-21  ;2457183.51119;-19173.15; 1.55
Kepler-21  ;2457183.71710;-19168.87; 1.71
Kepler-21  ;2457184.47995;-19178.99; 3.00
Kepler-21  ;2457184.69036;-19176.01; 2.12
Kepler-21  ;2457185.47795;-19174.57; 1.47
Kepler-21  ;2457185.68192;-19171.39; 1.45
Kepler-21  ;2457186.47591;-19168.82; 1.42
Kepler-21  ;2457186.70423;-19163.21; 1.25
Kepler-21  ;2457188.48354;-19168.47; 1.78
Kepler-21  ;2457188.69863;-19168.32; 1.42
Kepler-21  ;2457189.47599;-19173.50; 2.02
Kepler-21  ;2457189.69066;-19169.02; 1.90
Kepler-21  ;2457190.48831;-19165.22; 1.57
Kepler-21  ;2457190.70474;-19162.65; 1.34
Kepler-21  ;2457191.48865;-19163.93; 1.28
Kepler-21  ;2457191.70438;-19166.76; 1.33
Kepler-21  ;2457192.48579;-19168.26; 1.37
Kepler-21  ;2457192.70237;-19170.10; 1.39
Kepler-21  ;2457193.48892;-19160.15; 1.47
Kepler-21  ;2457193.70322;-19165.44; 1.32
Kepler-21  ;2457195.48861;-19165.45; 1.84
Kepler-21  ;2457195.63728;-19166.29; 1.75
Kepler-21  ;2455439.93800;     2.61; 2.10
Kepler-21  ;2455439.94100;     8.44; 2.20
Kepler-21  ;2455439.94300;     3.99; 2.20
Kepler-21  ;2455440.77100;    -0.53; 2.20
Kepler-21  ;2455440.77300;    -0.73; 2.00
Kepler-21  ;2455440.77500;    -6.18; 2.20
Kepler-21  ;2455440.98700;    -3.99; 2.30
Kepler-21  ;2455440.98900;    -5.95; 2.30
Kepler-21  ;2455440.99100;     0.84; 2.20
Kepler-21  ;2455455.82600;    -3.01; 2.10
Kepler-21  ;2455455.82800;    -7.30; 2.10
Kepler-21  ;2455455.83000;     2.74; 2.00
Kepler-21  ;2455464.78800;    14.96; 1.80
Kepler-21  ;2455464.79000;    10.45; 1.80
Kepler-21  ;2455464.79300;    10.72; 1.80
Kepler-21  ;2455465.86600;    14.74; 1.80
Kepler-21  ;2455465.86900;     4.12; 1.90
Kepler-21  ;2455465.87200;     7.47; 1.90
Kepler-21  ;2455466.72500;    -0.56; 1.90
Kepler-21  ;2455466.72700;    -3.96; 2.00
Kepler-21  ;2455466.72900;     1.87; 2.00
Kepler-21  ;2455467.84800;    -9.35; 1.90
Kepler-21  ;2455467.84900;    -0.91; 2.00
Kepler-21  ;2455467.85100;     3.14; 2.10
Kepler-21  ;2455468.71400;    -1.64; 2.00
Kepler-21  ;2455468.71600;     2.15; 1.90
Kepler-21  ;2455468.71800;     1.55; 2.00
Kepler-21  ;2455469.75300;    -4.89; 1.70
Kepler-21  ;2455469.75500;    -8.50; 1.80
Kepler-21  ;2455469.75800;     1.13; 1.80
Kepler-21  ;2455471.84700;     1.18; 2.00
Kepler-21  ;2455471.84900;    -3.06; 1.80
Kepler-21  ;2455471.85200;    -7.47; 1.80
Kepler-21  ;2455486.81900;    -2.46; 2.00
Kepler-21  ;2455486.82200;     0.56; 2.20
Kepler-21  ;2455486.82400;    -2.85; 2.00
Kepler-21  ;2455490.81900;    -3.67; 2.00
Kepler-21  ;2455490.82100;    -5.84; 2.10
Kepler-21  ;2455490.82300;    -7.85; 1.90
Kepler-21  ;2455521.75900;    -8.33; 2.20
Kepler-22  ;2455425.88591;     0.27; 1.23
Kepler-22  ;2455440.91592;     0.04; 1.57
Kepler-22  ;2455672.01394;    -2.69; 2.29
Kepler-22  ;2455751.99308;    -5.53; 1.67
Kepler-22  ;2455759.94314;     1.13; 1.55
Kepler-22  ;2455760.84732;    -0.96; 1.37
Kepler-22  ;2455769.91332;    -4.39; 1.69
Kepler-22  ;2455781.77964;     0.89; 1.48
Kepler-22  ;2455787.80477;     1.57; 1.43
Kepler-22  ;2455788.86620;     0.42; 1.40
Kepler-22  ;2455789.89558;     2.21; 1.62
Kepler-22  ;2455790.77160;     1.51; 1.29
Kepler-22  ;2455791.85153;     7.24; 1.35
Kepler-22  ;2455794.95651;     2.02; 1.55
Kepler-22  ;2455796.91038;     0.69; 1.52
Kepler-22  ;2455798.93913;    -5.01; 1.60
Kepler-25  ;2455367.10283;    -7.68; 4.28
Kepler-25  ;2455376.96302;     3.26; 3.89
Kepler-25  ;2455377.95045;    -2.78; 3.73
Kepler-25  ;2455433.94191;    14.54; 4.22
Kepler-25  ;2455696.94936;    12.64; 3.97
Kepler-25  ;2455697.95229;     2.17; 4.29
Kepler-25  ;2455698.94891;    -4.71; 3.98
Kepler-25  ;2455700.02767;    10.59; 4.03
Kepler-25  ;2455734.05270;    -1.17; 3.67
Kepler-25  ;2455735.98664;   -13.52; 3.84
Kepler-25  ;2455739.04963;    -2.81; 4.63
Kepler-25  ;2455751.93580;   -16.11; 3.97
Kepler-25  ;2455752.79368;   -18.65; 3.70
Kepler-25  ;2455759.96606;     5.85; 3.59
Kepler-25  ;2455760.80952;    -4.73; 3.78
Kepler-25  ;2455761.10265;    -4.29; 3.67
Kepler-25  ;2455762.10029;     5.63; 4.10
Kepler-25  ;2455762.11012;     1.44; 3.86
Kepler-25  ;2455762.11822;   -13.47; 5.07
Kepler-25  ;2455762.89149;    -3.59; 3.28
Kepler-25  ;2455763.84074;    -8.05; 3.75
Kepler-25  ;2455768.85280;    -8.83; 3.90
Kepler-25  ;2455769.94389;     8.72; 4.09
Kepler-25  ;2455782.06515;    -6.14; 4.58
Kepler-25  ;2455787.76293;    -0.92; 4.28
Kepler-25  ;2455788.93821;    -5.17; 3.93
Kepler-25  ;2455789.79806;     1.01; 4.21
Kepler-25  ;2455789.80494;     3.83; 4.57
Kepler-25  ;2455790.75560;    -3.04; 3.81
Kepler-25  ;2455791.93317;    -0.39; 3.94
Kepler-25  ;2455792.76727;     3.70; 3.76
Kepler-25  ;2455794.92552;    17.95; 4.26
Kepler-25  ;2455796.89320;    16.45; 3.96
Kepler-25  ;2455798.75925;     3.79; 3.96
Kepler-25  ;2455806.78943;    14.91; 3.97
Kepler-25  ;2455808.79746;    20.19; 3.80
Kepler-25  ;2455810.73483;     7.34; 4.10
Kepler-25  ;2455814.92726;    15.10; 4.13
Kepler-25  ;2455903.69936;    10.63; 4.06
Kepler-25  ;2456079.87262;    -1.44; 4.36
Kepler-25  ;2456080.10975;     4.40; 4.07
Kepler-25  ;2456114.85223;     3.40; 4.35
Kepler-25  ;2456134.92989;   -11.23; 3.95
Kepler-25  ;2456139.02836;    -3.47; 4.17
Kepler-25  ;2456145.94414;    -0.85; 4.72
Kepler-25  ;2456147.80684;    -5.67; 4.06
Kepler-25  ;2456148.83991;    -6.37; 4.43
Kepler-25  ;2456152.96270;    16.32; 4.35
Kepler-25  ;2456163.79434;    22.99; 4.15
Kepler-25  ;2456194.82230;     6.48; 4.58
Kepler-25  ;2455803.33640;    10.11;16.00
Kepler-25  ;2455809.50340;    25.41;19.00
Kepler-25  ;2455810.48140;   -10.69;25.00
Kepler-25  ;2455811.39400;    -4.09;12.00
Kepler-25  ;2455828.29350;    -5.79;10.00
Kepler-25  ;2455855.28370;    -9.89;19.00
Kepler-25  ;2455857.26270;   -15.39;17.00
Kepler-25  ;2455877.69630;     4.21;16.00
Kepler-25  ;2455878.25440;     1.01;16.00
Kepler-25  ;2455879.26610;   -14.69;16.00
Kepler-25  ;2455882.30220;    13.81;16.00
Kepler-25  ;2455883.27640;    20.81;15.00
Kepler-37  ;2455313.08640;     3.47; 2.46
Kepler-37  ;2455319.11652;     1.15; 2.61
Kepler-37  ;2455376.94984;     0.14; 2.45
Kepler-37  ;2455396.01997;     2.18; 2.53
Kepler-37  ;2455400.96814;     8.98; 2.39
Kepler-37  ;2455425.93425;     1.79; 2.27
Kepler-37  ;2455433.93296;    -0.32; 2.28
Kepler-37  ;2455723.05249;    -1.50; 2.46
Kepler-37  ;2455723.10013;    -1.99; 2.41
Kepler-37  ;2455768.86214;     3.46; 2.29
Kepler-37  ;2455769.81706;     1.64; 2.35
Kepler-37  ;2455770.85880;     2.72; 2.36
Kepler-37  ;2455782.04683;    -1.33; 2.38
Kepler-37  ;2455782.90084;    -1.14; 2.38
Kepler-37  ;2455787.75437;    -4.12; 2.34
Kepler-37  ;2455788.99454;    -5.71; 2.40
Kepler-37  ;2455789.88255;     0.50; 2.40
Kepler-37  ;2455790.74725;    -4.64; 2.34
Kepler-37  ;2455791.74866;    -2.62; 2.39
Kepler-37  ;2455792.75945;    -0.45; 2.34
Kepler-37  ;2455794.93817;    -0.70; 2.37
Kepler-37  ;2455795.75858;    -2.35; 2.47
Kepler-37  ;2455796.78111;    -3.02; 2.38
Kepler-37  ;2455797.78352;    -3.02; 2.32
Kepler-37  ;2455798.75107;   -10.90; 2.40
Kepler-37  ;2456098.08160;     3.20; 2.52
Kepler-37  ;2456115.05787;    -0.46; 2.46
Kepler-37  ;2456148.95627;     2.18; 2.29
Kepler-37  ;2456163.78657;     3.90; 2.38
