wav,rprs
 1.32984,0.1377619
 1.33096,0.1371380
 1.33208,0.1384262
 1.33320,0.1367896
 1.33432,0.1368353
 1.33544,0.1379902
 1.33656,0.1377623
 1.33768,0.1368292
 1.33880,0.1377937
 1.33992,0.1373692
 1.34104,0.1368630
 1.34216,0.1377146
 1.34328,0.1373967
 1.34440,0.1382742
 1.34552,0.1382733
 1.34664,0.1371484
 1.34776,0.1376398
 1.34888,0.1382823
 1.35000,0.1382734
 1.35112,0.1388366
 1.35224,0.1376243
 1.35336,0.1373866
 1.35448,0.1384279
 1.35560,0.1371818
 1.35672,0.1371979
 1.35784,0.1368927
 1.35896,0.1376893
 1.36008,0.1369066
 1.36120,0.1397715
 1.36232,0.1386705
 1.36344,0.1365770
 1.36456,0.1367035
 1.36568,0.1368960
 1.36680,0.1376754
 1.36792,0.1365391
 1.36904,0.1376171
 1.37016,0.1375295
 1.37128,0.1380604
 1.37240,0.1372847
 1.37352,0.1371376
 1.37464,0.1367034
 1.37576,0.1377608
 1.37688,0.1399929
 1.37800,0.1387383
 1.37912,0.1387623
 1.38024,0.1367194
 1.38136,0.1368115
 1.38248,0.1373605
 1.38360,0.1379911
 1.38472,0.1375766
 1.38584,0.1393735
 1.38696,0.1376992
 1.38808,0.1375705
 1.38920,0.1382057
 1.39032,0.1383943
 1.39144,0.1377607
 1.39256,0.1388675
 1.39368,0.1372837
 1.39480,0.1373431
 1.39592,0.1382228
 1.39704,0.1371831
 1.39816,0.1391198
 1.39928,0.1391875
 1.40040,0.1379612
 1.40152,0.1372257
 1.40264,0.1378482
 1.40376,0.1376698
 1.40488,0.1372971
 1.40600,0.1374773
 1.40712,0.1397242
 1.40824,0.1379265
 1.40936,0.1382302
 1.41048,0.1377119
 1.41160,0.1375323
 1.41272,0.1369168
 1.41384,0.1364600
 1.41496,0.1371375
 1.41608,0.1383928
 1.41720,0.1377500
 1.41832,0.1389047
 1.41944,0.1376944
 1.42056,0.1369064
 1.42168,0.1377872
 1.42280,0.1396078
 1.42392,0.1384616
 1.42504,0.1375768
 1.42616,0.1376436
 1.42728,0.1381630
 1.42840,0.1371523
 1.42952,0.1373038
 1.43064,0.1367832
 1.43176,0.1371598
 1.43288,0.1376093
 1.43400,0.1378279
 1.43512,0.1368170
 1.43624,0.1378473
 1.43736,0.1374351
 1.43848,0.1382512
 1.43960,0.1376425
 1.44072,0.1388419
 1.44184,0.1372075
 1.44296,0.1372676
 1.44408,0.1392988
 1.44520,0.1380218
 1.44632,0.1373255
 1.44744,0.1366603
 1.44856,0.1374412
 1.44968,0.1366443
 1.45080,0.1364980
 1.45192,0.1367022
 1.45304,0.1364508
 1.45416,0.1377634
 1.45528,0.1387852
 1.45640,0.1403622
 1.45752,0.1385823
 1.45864,0.1375082
 1.45976,0.1362843
 1.46088,0.1364096
 1.46200,0.1368555
 1.46312,0.1386612
 1.46424,0.1385561
 1.46536,0.1390314
 1.46648,0.1366740
 1.46760,0.1366697
 1.46872,0.1364473
