Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.01520,1.00e+09,2.3078050613,2.307,3.069,3.5914,1.050,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-2.902,-2.384,-1.529,-1.487,-3.292
0.01520,1.00e+09,2.3078613281,2.307,3.104,3.5882,1.002,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-2.990,-2.445,-1.570,-1.528,-3.365
0.01520,1.00e+09,2.3079206944,2.307,3.139,3.5849,0.954,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.078,-2.505,-1.608,-1.566,-3.437
0.01520,1.00e+09,2.3079845905,2.307,3.174,3.5816,0.906,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.165,-2.559,-1.635,-1.593,-3.506
0.01520,1.00e+09,2.3080575466,2.307,3.210,3.5782,0.856,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.256,-2.613,-1.658,-1.617,-3.576
0.01520,1.00e+09,2.3081326485,2.307,3.246,3.5747,0.806,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.345,-2.666,-1.679,-1.639,-3.646
0.01520,1.00e+09,2.3081660271,2.307,3.264,3.5729,0.781,7,0.000,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.390,-2.691,-1.689,-1.648,-3.679
0.01520,1.00e+09,2.3081769943,2.307,3.278,3.5715,0.761,7,0.524,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.425,-2.712,-1.697,-1.656,-3.706
0.01520,1.00e+09,2.3081831932,2.307,3.283,3.5709,0.753,7,0.525,0.365,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.682e-03,2.415e-03,6.137e-03,-1.000,1.537e-02,-3.439,-2.719,-1.700,-1.659,-3.716
0.01520,1.00e+09,2.3081839085,2.307,3.283,3.5671,0.738,8,0.525,0.386,41.16,26.77,1,-3.8e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.439,-2.671,-1.607,-1.567,-3.689
0.01520,1.00e+09,2.3081851006,2.307,3.020,3.5931,1.105,8,0.525,0.386,18.65,13.50,1,-1.6e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.781,-2.277,-1.434,-1.391,-3.179
0.01520,1.00e+09,2.3081853390,2.307,2.992,3.5959,1.145,8,0.525,0.386,17.13,12.54,1,-1.47e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.710,-2.230,-1.404,-1.362,-3.121
0.01520,1.00e+09,2.3081874847,2.307,2.775,3.6173,1.447,8,0.525,0.386,8.91,7.13,1,-8.23e-09,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.167,-1.837,-1.119,-1.076,-2.659
0.01520,1.00e+09,2.3081908226,2.307,2.741,3.6207,1.495,8,0.525,0.386,8.03,6.52,1,-7.56e-09,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.081,-1.771,-1.069,-1.025,-2.583
0.01520,1.00e+09,2.3081955910,2.306,2.818,3.6131,1.387,8,0.525,0.386,10.15,7.98,1,-9.17e-09,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.275,-1.918,-1.181,-1.138,-2.753
0.01520,1.00e+09,2.3082015514,2.306,2.982,3.5967,1.157,8,0.525,0.386,16.66,12.25,1,-1.43e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.686,-2.213,-1.392,-1.349,-3.100
0.01520,1.00e+09,2.3082094193,2.305,3.150,3.5799,0.922,8,0.525,0.386,27.65,18.98,1,-2.39e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.105,-2.481,-1.543,-1.502,-3.435
0.01520,1.00e+09,2.3082184792,2.305,3.274,3.5674,0.749,8,0.526,0.386,40.22,26.23,1,-3.65e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.414,-2.650,-1.591,-1.551,-3.666
0.01520,1.00e+09,2.3082294464,2.304,3.348,3.5598,0.644,8,0.526,0.386,50.41,31.89,1,-4.79e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.599,-2.733,-1.575,-1.536,-3.793
0.01520,1.00e+09,2.3082420826,2.303,3.390,3.5554,0.584,8,0.526,0.386,57.39,35.67,1,-5.61e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.704,-2.777,-1.556,-1.518,-3.863
0.01520,1.00e+09,2.3082566261,2.302,3.421,3.5519,0.539,8,0.526,0.386,63.25,38.79,1,-6.33e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.783,-2.796,-1.509,-1.472,-3.904
0.01520,1.00e+09,2.3082568645,2.302,3.246,3.5697,0.785,8,0.527,0.386,37.20,24.52,1,-3.29e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.345,-2.612,-1.582,-1.542,-3.614
0.01520,1.00e+09,2.3082580566,2.302,3.135,3.5810,0.941,8,0.527,0.386,26.55,18.32,1,-2.27e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.067,-2.454,-1.526,-1.484,-3.403
0.01520,1.00e+09,2.3082604408,2.302,2.917,3.6031,1.247,8,0.527,0.386,13.71,10.35,1,-1.19e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.522,-2.096,-1.309,-1.266,-2.962
0.01520,1.00e+09,2.3082640171,2.301,2.879,3.6069,1.301,8,0.527,0.386,12.22,9.36,1,-1.08e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.427,-2.028,-1.261,-1.218,-2.882
0.01520,1.00e+09,2.3082690239,2.301,2.951,3.5996,1.199,8,0.527,0.386,15.22,11.32,1,-1.31e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.608,-2.157,-1.353,-1.310,-3.035
0.01520,1.00e+09,2.3082754612,2.300,3.108,3.5836,0.978,8,0.527,0.386,24.51,17.09,1,-2.08e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.000,-2.415,-1.511,-1.469,-3.352
0.01520,1.00e+09,2.3082835674,2.300,3.267,3.5674,0.755,8,0.527,0.386,39.70,25.94,1,-3.54e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.397,-2.632,-1.572,-1.532,-3.648
0.01520,1.00e+09,2.3082933426,2.299,3.380,3.5557,0.594,8,0.528,0.386,56.15,34.99,1,-5.39e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.681,-2.758,-1.543,-1.505,-3.842
0.01520,1.00e+09,2.3083050251,2.298,3.443,3.5490,0.504,8,0.528,0.386,68.17,41.38,1,-6.9e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.839,-2.802,-1.458,-1.422,-3.929
0.01520,1.00e+09,2.3083186150,2.297,3.474,3.5458,0.461,8,0.529,0.386,74.85,44.86,1,-7.79e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.914,-2.820,-1.411,-1.375,-3.970
0.01520,1.00e+09,2.3083338737,2.296,3.491,3.5437,0.434,8,0.529,0.386,79.19,47.09,1,-8.37e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.959,-2.829,-1.380,-1.344,-3.992
0.01520,1.00e+09,2.3083341122,2.296,3.324,3.5611,0.672,8,0.529,0.386,47.47,30.26,1,-4.35e-08,0.00,6.770e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.540,-2.691,-1.550,-1.511,-3.743
0.01520,1.00e+09,2.3083355427,2.295,3.213,3.5726,0.828,8,0.529,0.386,33.86,22.59,1,-2.94e-08,0.00,6.769e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-3.263,-2.561,-1.559,-1.519,-3.550
0.01520,1.00e+09,2.3083379269,2.295,2.996,3.5952,1.135,8,0.529,0.386,17.46,12.74,1,-1.5e-08,0.00,6.769e-01,3.077e-01,1.782e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.721,-2.235,-1.404,-1.362,-3.128
0.01520,1.00e+09,2.3083417416,2.295,2.957,3.5993,1.191,8,0.529,0.386,15.48,11.48,1,-1.34e-08,0.00,6.769e-01,3.077e-01,1.783e-03,2.417e-03,6.161e-03,-1.000,1.536e-02,-2.622,-2.169,-1.363,-1.320,-3.048
0.01520,1.00e+09,2.3083472252,2.294,3.027,3.5919,1.091,8,0.530,0.386,19.21,13.84,1,-1.64e-08,0.00,6.769e-01,3.077e-01,1.784e-03,2.417e-03,6.161e-03,-1.000,1.537e-02,-2.799,-2.285,-1.434,-1.392,-3.191
0.01520,1.00e+09,2.3083541393,2.294,3.181,3.5759,0.874,8,0.530,0.386,30.69,20.75,1,-2.64e-08,0.00,6.769e-01,3.077e-01,1.785e-03,2.417e-03,6.161e-03,-1.000,1.537e-02,-3.181,-2.515,-1.542,-1.501,-3.488
0.01520,1.00e+09,2.3083629608,2.293,3.335,3.5598,0.655,8,0.530,0.387,49.24,31.23,1,-4.53e-08,0.00,6.769e-01,3.078e-01,1.786e-03,2.417e-03,6.161e-03,-1.000,1.537e-02,-3.567,-2.701,-1.542,-1.503,-3.761
0.01520,1.00e+09,2.3083736897,2.292,3.445,3.5482,0.498,8,0.531,0.387,69.00,41.80,1,-6.92e-08,0.00,6.769e-01,3.078e-01,1.787e-03,2.417e-03,6.162e-03,-1.000,1.537e-02,-3.842,-2.790,-1.431,-1.394,-3.923
0.01520,1.00e+09,2.3083860874,2.290,3.505,3.5418,0.412,8,0.531,0.387,83.03,49.04,1,-8.82e-08,0.00,6.769e-01,3.078e-01,1.787e-03,2.417e-03,6.162e-03,-1.000,1.537e-02,-3.992,-2.827,-1.337,-1.301,-4.004
0.01520,1.00e+09,2.3084006310,2.289,3.532,3.5388,0.373,8,0.532,0.387,90.37,52.77,1,-9.87e-08,0.00,6.769e-01,3.078e-01,1.787e-03,2.417e-03,6.162e-03,-1.000,1.537e-02,-4.059,-2.830,-1.263,-1.229,-4.026
0.01520,1.00e+09,2.3084173203,2.288,3.546,3.5370,0.351,8,0.532,0.386,94.74,54.96,1,-1.05e-07,0.00,6.769e-01,3.077e-01,1.785e-03,2.417e-03,6.161e-03,-1.000,1.537e-02,-4.096,-2.829,-1.218,-1.184,-4.037
0.01520,1.00e+09,2.3084175587,2.287,3.388,3.5538,0.577,8,0.532,0.389,58.23,36.08,1,-5.54e-08,0.00,6.766e-01,3.080e-01,1.801e-03,2.417e-03,6.164e-03,-1.000,1.539e-02,-3.700,-2.745,-1.496,-1.458,-3.841
0.01520,1.00e+09,2.3084189892,2.287,3.278,3.5655,0.733,8,0.532,0.390,41.53,26.94,1,-3.69e-08,0.00,6.766e-01,3.080e-01,1.801e-03,2.417e-03,6.164e-03,-1.000,1.539e-02,-3.425,-2.635,-1.551,-1.511,-3.662
0.01520,1.00e+09,2.3084218502,2.287,3.063,3.5883,1.040,8,0.532,0.390,21.43,15.20,1,-1.83e-08,0.00,6.766e-01,3.080e-01,1.802e-03,2.417e-03,6.164e-03,-1.000,1.539e-02,-2.886,-2.342,-1.469,-1.427,-3.261
0.01520,1.00e+09,2.3084261417,2.287,3.022,3.5927,1.098,8,0.533,0.390,18.89,13.64,1,-1.62e-08,0.00,6.766e-01,3.080e-01,1.803e-03,2.417e-03,6.165e-03,-1.000,1.539e-02,-2.784,-2.277,-1.430,-1.388,-3.180
0.01520,1.00e+09,2.3084318638,2.286,3.090,3.5854,1.000,8,0.533,0.390,23.34,16.37,1,-1.99e-08,0.00,6.766e-01,3.080e-01,1.804e-03,2.417e-03,6.165e-03,-1.000,1.539e-02,-2.956,-2.387,-1.495,-1.453,-3.317
0.01520,1.00e+09,2.3084397316,2.285,3.239,3.5695,0.788,8,0.533,0.391,36.91,24.33,1,-3.22e-08,0.00,6.766e-01,3.080e-01,1.806e-03,2.417e-03,6.165e-03,-1.000,1.539e-02,-3.328,-2.593,-1.561,-1.521,-3.596
0.01520,1.00e+09,2.3084492683,2.284,3.389,3.5535,0.574,8,0.534,0.391,58.56,36.25,1,-5.56e-08,0.00,6.765e-01,3.081e-01,1.807e-03,2.417e-03,6.165e-03,-1.000,1.540e-02,-3.702,-2.743,-1.487,-1.450,-3.840
0.01520,1.00e+09,2.3084609509,2.283,3.495,3.5421,0.422,8,0.534,0.391,81.21,48.09,1,-8.46e-08,0.00,6.765e-01,3.081e-01,1.808e-03,2.417e-03,6.165e-03,-1.000,1.540e-02,-3.967,-2.810,-1.329,-1.293,-3.984
0.01520,1.00e+09,2.3084747791,2.281,3.551,3.5360,0.341,8,0.535,0.391,96.83,55.98,1,-1.07e-07,0.00,6.765e-01,3.081e-01,1.807e-03,2.417e-03,6.165e-03,-1.000,1.540e-02,-4.108,-2.818,-1.180,-1.146,-4.033
0.01520,1.00e+09,2.3084907532,2.279,3.575,3.5332,0.305,8,0.535,0.390,104.51,59.79,1,-1.19e-07,0.00,6.766e-01,3.080e-01,1.805e-03,2.417e-03,6.165e-03,-1.000,1.539e-02,-4.169,-2.818,-1.109,-1.077,-4.052
0.01520,1.00e+09,2.3085091114,2.278,3.587,3.5318,0.287,8,0.536,0.390,108.61,61.81,1,-1.25e-07,0.00,6.766e-01,3.080e-01,1.801e-03,2.418e-03,6.164e-03,-1.000,1.539e-02,-4.198,-2.816,-1.069,-1.038,-4.060
0.01520,1.00e+09,2.3085095882,2.277,3.439,3.5478,0.500,8,0.536,0.399,68.64,41.57,1,-6.76e-08,0.00,6.760e-01,3.086e-01,1.845e-03,2.417e-03,6.171e-03,-1.000,1.544e-02,-3.827,-2.769,-1.403,-1.366,-3.904
0.01520,1.00e+09,2.3085110188,2.277,3.330,3.5596,0.656,8,0.536,0.399,49.00,31.06,1,-4.46e-08,0.00,6.760e-01,3.086e-01,1.846e-03,2.417e-03,6.172e-03,-1.000,1.544e-02,-3.554,-2.685,-1.525,-1.486,-3.746
0.01520,1.00e+09,2.3085138798,2.277,3.116,3.5827,0.962,8,0.536,0.399,25.31,17.55,1,-2.16e-08,0.00,6.760e-01,3.086e-01,1.847e-03,2.417e-03,6.172e-03,-1.000,1.544e-02,-3.019,-2.425,-1.513,-1.471,-3.367
0.01520,1.00e+09,2.3085184097,2.276,3.073,3.5874,1.023,8,0.536,0.399,22.20,15.67,1,-1.9e-08,0.00,6.760e-01,3.086e-01,1.848e-03,2.417e-03,6.172e-03,-1.000,1.545e-02,-2.913,-2.361,-1.481,-1.439,-3.284
0.01520,1.00e+09,2.3085248470,2.275,3.140,3.5801,0.927,8,0.537,0.400,27.29,18.73,1,-2.34e-08,0.00,6.760e-01,3.086e-01,1.850e-03,2.417e-03,6.172e-03,-1.000,1.545e-02,-3.080,-2.458,-1.523,-1.482,-3.412
0.01520,1.00e+09,2.3085331917,2.274,3.285,3.5645,0.720,8,0.537,0.400,42.69,27.57,1,-3.8e-08,0.00,6.760e-01,3.086e-01,1.852e-03,2.417e-03,6.172e-03,-1.000,1.545e-02,-3.442,-2.638,-1.541,-1.501,-3.671
0.01520,1.00e+09,2.3085436821,2.273,3.430,3.5487,0.512,8,0.537,0.400,66.92,40.66,1,-6.54e-08,0.00,6.760e-01,3.086e-01,1.853e-03,2.417e-03,6.172e-03,-1.000,1.545e-02,-3.804,-2.761,-1.412,-1.375,-3.891
0.01520,1.00e+09,2.3085563183,2.271,3.531,3.5375,0.365,8,0.538,0.400,91.84,53.45,1,-9.88e-08,0.00,6.760e-01,3.086e-01,1.853e-03,2.417e-03,6.172e-03,-1.000,1.545e-02,-4.059,-2.802,-1.205,-1.171,-4.007
0.01520,1.00e+09,2.3085711002,2.269,3.585,3.5316,0.287,8,0.538,0.400,108.54,61.74,1,-1.24e-07,0.00,6.760e-01,3.086e-01,1.851e-03,2.417e-03,6.171e-03,-1.000,1.545e-02,-4.192,-2.806,-1.055,-1.023,-4.051
0.01520,1.00e+09,2.3085882664,2.267,3.606,3.5291,0.256,8,0.539,0.399,116.24,65.51,1,-1.36e-07,0.00,6.760e-01,3.085e-01,1.846e-03,2.417e-03,6.171e-03,-1.000,1.544e-02,-4.246,-2.806,-0.989,-0.958,-4.067
0.01520,1.00e+09,2.3086080551,2.265,3.616,3.5280,0.241,8,0.540,0.397,119.87,67.26,1,-1.41e-07,0.00,6.761e-01,3.085e-01,1.838e-03,2.418e-03,6.170e-03,-1.000,1.543e-02,-4.269,-2.803,-0.956,-0.925,-4.073
0.01520,1.00e+09,2.3086085320,2.265,3.477,3.5432,0.440,8,0.540,0.416,78.00,46.39,1,-7.94e-08,0.00,6.752e-01,3.093e-01,1.927e-03,2.415e-03,6.180e-03,-1.000,1.554e-02,-3.924,-2.786,-1.327,-1.291,-3.952
0.01520,1.00e+09,2.3086099625,2.264,3.369,3.5551,0.596,8,0.540,0.416,55.73,34.69,1,-5.21e-08,0.00,6.752e-01,3.093e-01,1.927e-03,2.415e-03,6.180e-03,-1.000,1.554e-02,-3.653,-2.722,-1.497,-1.460,-3.809
0.01520,1.00e+09,2.3086130619,2.264,3.158,3.5785,0.901,8,0.540,0.416,28.84,19.63,1,-2.5e-08,0.00,6.752e-01,3.093e-01,1.929e-03,2.415e-03,6.180e-03,-1.000,1.554e-02,-3.124,-2.485,-1.535,-1.494,-3.446
0.01520,1.00e+09,2.3086178303,2.263,3.114,3.5834,0.964,8,0.540,0.417,25.18,17.45,1,-2.18e-08,0.00,6.752e-01,3.093e-01,1.931e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-3.015,-2.427,-1.521,-1.479,-3.366
0.01520,1.00e+09,2.3086247444,2.262,3.179,3.5762,0.870,8,0.540,0.417,30.85,20.81,1,-2.68e-08,0.00,6.752e-01,3.093e-01,1.933e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-3.178,-2.514,-1.543,-1.502,-3.486
0.01520,1.00e+09,2.3086333275,2.261,3.320,3.5606,0.667,8,0.541,0.418,47.80,30.38,1,-4.34e-08,0.00,6.752e-01,3.093e-01,1.935e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-3.529,-2.674,-1.526,-1.487,-3.729
0.01520,1.00e+09,2.3086442947,2.259,3.460,3.5449,0.463,8,0.541,0.418,74.18,44.41,1,-7.43e-08,0.00,6.752e-01,3.093e-01,1.937e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-3.881,-2.773,-1.349,-1.313,-3.927
0.01520,1.00e+09,2.3086576462,2.258,3.559,3.5339,0.321,8,0.542,0.418,100.95,57.96,1,-1.11e-07,0.00,6.752e-01,3.093e-01,1.936e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-4.127,-2.792,-1.102,-1.069,-4.021
0.01520,1.00e+09,2.3086731434,2.255,3.610,3.5281,0.246,8,0.542,0.417,118.60,66.61,1,-1.38e-07,0.00,6.752e-01,3.093e-01,1.933e-03,2.415e-03,6.180e-03,-1.000,1.555e-02,-4.255,-2.792,-0.950,-0.919,-4.061
0.01520,1.00e+09,2.3086912632,2.253,3.630,3.5257,0.216,8,0.543,0.416,126.47,70.40,1,-1.51e-07,0.00,6.752e-01,3.092e-01,1.926e-03,2.415e-03,6.179e-03,-1.000,1.554e-02,-4.304,-2.778,-0.866,-0.837,-4.061
0.01520,1.00e+09,2.3087120056,2.250,3.638,3.5247,0.203,8,0.544,0.413,129.91,72.05,1,-1.56e-07,0.00,6.753e-01,3.092e-01,1.913e-03,2.416e-03,6.179e-03,-1.000,1.552e-02,-4.324,-2.769,-0.826,-0.798,-4.059
0.01520,1.00e+09,2.3087124825,2.250,3.510,3.5391,0.389,8,0.544,0.446,87.08,50.99,1,-9.11e-08,0.00,6.741e-01,3.102e-01,2.068e-03,2.412e-03,6.189e-03,-1.000,1.571e-02,-4.004,-2.783,-1.226,-1.191,-3.976
0.01520,1.00e+09,2.3087139130,2.249,3.403,3.5511,0.544,8,0.544,0.446,62.35,38.19,1,-5.97e-08,0.00,6.741e-01,3.102e-01,2.069e-03,2.412e-03,6.189e-03,-1.000,1.571e-02,-3.737,-2.737,-1.435,-1.398,-3.850
0.01520,1.00e+09,2.3087170124,2.249,3.194,3.5747,0.847,8,0.544,0.446,32.39,21.69,1,-2.84e-08,0.00,6.741e-01,3.102e-01,2.071e-03,2.412e-03,6.189e-03,-1.000,1.571e-02,-3.214,-2.535,-1.550,-1.510,-3.514
0.01520,1.00e+09,2.3087215424,2.248,3.149,3.5797,0.911,8,0.544,0.447,28.21,19.24,1,-2.46e-08,0.00,6.741e-01,3.102e-01,2.073e-03,2.412e-03,6.189e-03,-1.000,1.571e-02,-3.103,-2.477,-1.537,-1.496,-3.433
0.01520,1.00e+09,2.3087282181,2.247,3.214,3.5724,0.817,8,0.544,0.447,34.55,22.93,1,-3.04e-08,0.00,6.741e-01,3.102e-01,2.076e-03,2.412e-03,6.189e-03,-1.000,1.571e-02,-3.265,-2.561,-1.557,-1.516,-3.551
0.01520,1.00e+09,2.3087365627,2.246,3.352,3.5568,0.616,8,0.545,0.448,53.26,33.33,1,-4.94e-08,0.00,6.741e-01,3.102e-01,2.078e-03,2.412e-03,6.188e-03,-1.000,1.572e-02,-3.610,-2.704,-1.506,-1.468,-3.781
0.01520,1.00e+09,2.3087472916,2.244,3.490,3.5411,0.415,8,0.545,0.448,82.27,48.52,1,-8.44e-08,0.00,6.741e-01,3.102e-01,2.079e-03,2.412e-03,6.188e-03,-1.000,1.572e-02,-3.956,-2.777,-1.271,-1.235,-3.958
0.01520,1.00e+09,2.3087601662,2.242,3.588,3.5300,0.273,8,0.546,0.448,111.79,63.25,1,-1.27e-07,0.00,6.741e-01,3.101e-01,2.079e-03,2.412e-03,6.188e-03,-1.000,1.572e-02,-4.199,-2.778,-0.984,-0.953,-4.034
0.01520,1.00e+09,2.3087754250,2.239,3.639,3.5240,0.197,8,0.546,0.447,131.62,72.82,1,-1.58e-07,0.00,6.742e-01,3.101e-01,2.075e-03,2.412e-03,6.188e-03,-1.000,1.571e-02,-4.328,-2.754,-0.789,-0.762,-4.047
0.01520,1.00e+09,2.3087930679,2.237,3.661,3.5214,0.165,8,0.547,0.445,141.07,77.31,1,-1.74e-07,0.00,6.742e-01,3.101e-01,2.065e-03,2.412e-03,6.188e-03,-1.000,1.570e-02,-4.381,-2.736,-0.693,-0.667,-4.045
0.01520,1.00e+09,2.3088130951,2.234,3.671,3.5201,0.149,8,0.548,0.442,145.92,79.59,1,-1.82e-07,0.00,6.743e-01,3.100e-01,2.049e-03,2.412e-03,6.188e-03,-1.000,1.568e-02,-4.406,-2.725,-0.642,-0.617,-4.042
0.01520,1.00e+09,2.3088135719,2.233,3.552,3.5337,0.322,8,0.548,0.492,100.35,57.58,1,-1.09e-07,0.00,6.729e-01,3.112e-01,2.285e-03,2.407e-03,6.197e-03,-1.000,1.595e-02,-4.109,-2.770,-1.076,-1.043,-4.000
0.01520,1.00e+09,2.3088150024,2.233,3.445,3.5459,0.477,8,0.548,0.492,71.89,43.16,1,-7.1e-08,0.00,6.729e-01,3.112e-01,2.285e-03,2.407e-03,6.196e-03,-1.000,1.595e-02,-3.844,-2.752,-1.348,-1.311,-3.900
0.01520,1.00e+09,2.3088183403,2.233,3.238,3.5697,0.780,8,0.548,0.492,37.41,24.54,1,-3.32e-08,0.00,6.729e-01,3.112e-01,2.287e-03,2.407e-03,6.196e-03,-1.000,1.595e-02,-3.324,-2.591,-1.562,-1.521,-3.594
0.01520,1.00e+09,2.3088231087,2.232,3.192,3.5750,0.846,8,0.548,0.492,32.40,21.67,1,-2.86e-08,0.00,6.729e-01,3.112e-01,2.288e-03,2.407e-03,6.196e-03,-1.000,1.595e-02,-3.210,-2.533,-1.551,-1.510,-3.511
0.01520,1.00e+09,2.3088300228,2.230,3.255,3.5677,0.754,8,0.548,0.493,39.50,25.72,1,-3.53e-08,0.00,6.729e-01,3.112e-01,2.290e-03,2.407e-03,6.196e-03,-1.000,1.595e-02,-3.367,-2.608,-1.553,-1.513,-3.622
0.01520,1.00e+09,2.3088390827,2.229,3.389,3.5524,0.559,8,0.549,0.493,60.24,37.04,1,-5.72e-08,0.00,6.729e-01,3.112e-01,2.292e-03,2.407e-03,6.196e-03,-1.000,1.595e-02,-3.702,-2.722,-1.444,-1.407,-3.827
0.01520,1.00e+09,2.3088502884,2.227,3.522,3.5369,0.363,8,0.549,0.493,91.90,53.35,1,-9.7e-08,0.00,6.729e-01,3.112e-01,2.292e-03,2.408e-03,6.196e-03,-1.000,1.595e-02,-4.036,-2.766,-1.154,-1.120,-3.975
0.01520,1.00e+09,2.3088638783,2.224,3.616,3.5261,0.226,8,0.549,0.493,123.50,68.87,1,-1.44e-07,0.00,6.729e-01,3.111e-01,2.290e-03,2.408e-03,6.196e-03,-1.000,1.595e-02,-4.269,-2.752,-0.850,-0.821,-4.033
0.01520,1.00e+09,2.3088798523,2.221,3.664,3.5204,0.155,8,0.550,0.492,144.00,78.64,1,-1.77e-07,0.00,6.729e-01,3.111e-01,2.284e-03,2.408e-03,6.195e-03,-1.000,1.595e-02,-4.389,-2.716,-0.643,-0.617,-4.031
0.01520,1.00e+09,2.3088982105,2.218,3.682,3.5181,0.126,8,0.551,0.489,152.99,82.85,1,-1.93e-07,0.00,6.730e-01,3.111e-01,2.273e-03,2.408e-03,6.195e-03,-1.000,1.593e-02,-4.435,-2.698,-0.555,-0.531,-4.028
0.01520,1.00e+09,2.3089194298,2.215,3.689,3.5171,0.115,8,0.552,0.485,156.83,84.63,1,-1.99e-07,0.00,6.730e-01,3.110e-01,2.254e-03,2.408e-03,6.195e-03,-1.000,1.591e-02,-4.453,-2.688,-0.515,-0.491,-4.024
0.01520,1.00e+09,2.3089199066,2.214,3.581,3.5298,0.273,8,0.552,0.552,111.36,62.95,1,-1.25e-07,0.00,6.714e-01,3.123e-01,2.570e-03,2.402e-03,6.202e-03,-1.000,1.626e-02,-4.182,-2.757,-0.959,-0.928,-4.014
